pca__n_components,svm__C,svm__kernel,fold,threshold,accuracy,precision,recall,f1,mcc
0.9,0.1,poly,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,0.1,poly,4,0.8,0.85,1.0,0.0,0.0,0.0
0.9,0.1,poly,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,0.1,poly,5,0.1,0.15254237288135594,0.15254237288135594,1.0,0.2647058823529412,0.0
0.9,0.1,poly,5,0.2,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,0.1,poly,5,0.30000000000000004,0.847457627118644,1.0,0.0,0.0,0.0
0.9,0.1,poly,5,0.4,0.847457627118644,1.0,0.0,0.0,0.0
0.9,0.1,poly,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.9,0.1,poly,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.9,0.1,poly,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.9,0.1,poly,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,0.1,poly,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,1,0.1,0.18333333333333332,0.15517241379310345,1.0,0.26865671641791045,0.07800764512385157
0.9,0.1,sigmoid,1,0.2,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
0.9,0.1,sigmoid,1,0.30000000000000004,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,0.1,sigmoid,1,0.4,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,0.1,sigmoid,1,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,0.1,sigmoid,1,0.6,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,0.1,sigmoid,1,0.7000000000000001,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,0.1,sigmoid,1,0.8,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,0.1,sigmoid,1,0.9,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,0.1,sigmoid,2,0.1,0.18333333333333332,0.14285714285714285,0.8888888888888888,0.24615384615384617,-0.07484811885651198
0.9,0.1,sigmoid,2,0.2,0.7333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.0457516339869281
0.9,0.1,sigmoid,2,0.30000000000000004,0.7833333333333333,0.0,0.0,0.0,-0.11227217828476796
0.9,0.1,sigmoid,2,0.4,0.8,0.0,0.0,0.0,-0.09637388493048533
0.9,0.1,sigmoid,2,0.5,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,2,0.6,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,2,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,2,0.8,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,2,0.9,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.9,0.1,sigmoid,3,0.2,0.8166666666666667,0.0,0.0,0.0,-0.07800764512385157
0.9,0.1,sigmoid,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,3,0.4,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,3,0.5,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,3,0.6,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,3,0.8,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,3,0.9,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,4,0.1,0.26666666666666666,0.16981132075471697,1.0,0.2903225806451613,0.1526677313056691
0.9,0.1,sigmoid,4,0.2,0.75,0.2,0.2222222222222222,0.21052631578947367,0.06262242910851495
0.9,0.1,sigmoid,4,0.30000000000000004,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,0.1,sigmoid,4,0.4,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,4,0.5,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,4,0.6,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,4,0.8,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,5,0.1,0.23728813559322035,0.16666666666666666,1.0,0.2857142857142857,0.12909944487358058
0.9,0.1,sigmoid,5,0.2,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,0.1,sigmoid,5,0.30000000000000004,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,0.1,sigmoid,5,0.4,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,0.1,sigmoid,5,0.5,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,0.1,sigmoid,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,0.1,sigmoid,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,linear,1,0.1,0.2,0.1320754716981132,0.7777777777777778,0.22580645161290322,-0.13812794737179585
0.9,1.0,linear,1,0.2,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,1.0,linear,1,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,1,0.4,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,1,0.5,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,1,0.6,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,1,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,1,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,1,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,2,0.1,0.25,0.15384615384615385,0.8888888888888888,0.26229508196721313,0.027461751819054483
0.9,1.0,linear,2,0.2,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
0.9,1.0,linear,2,0.30000000000000004,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,1.0,linear,2,0.4,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,linear,2,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,linear,2,0.6,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,linear,2,0.7000000000000001,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,linear,2,0.8,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,linear,2,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,3,0.1,0.26666666666666666,0.16981132075471697,1.0,0.2903225806451613,0.1526677313056691
0.9,1.0,linear,3,0.2,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,1.0,linear,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,3,0.4,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,3,0.5,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,3,0.6,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,3,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,3,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,4,0.1,0.3,0.17647058823529413,1.0,0.3,0.17647058823529413
0.9,1.0,linear,4,0.2,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.9,1.0,linear,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,4,0.4,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,4,0.5,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,4,0.6,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,4,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,linear,5,0.1,0.13559322033898305,0.13793103448275862,0.8888888888888888,0.23880597014925373,-0.30949223029508643
0.9,1.0,linear,5,0.2,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,1.0,linear,5,0.30000000000000004,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,linear,5,0.4,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,linear,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,linear,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,linear,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,linear,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,linear,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,rbf,1,0.1,0.25,0.14,0.7777777777777778,0.23728813559322035,-0.06262242910851495
0.9,1.0,rbf,1,0.2,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.9,1.0,rbf,1,0.30000000000000004,0.8166666666666667,0.25,0.1111111111111111,0.15384615384615385,0.07484811885651198
0.9,1.0,rbf,1,0.4,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,rbf,1,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,rbf,1,0.6,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,rbf,1,0.7000000000000001,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,rbf,1,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,1,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,2,0.1,0.31666666666666665,0.16666666666666666,0.8888888888888888,0.2807017543859649,0.09335200560186731
0.9,1.0,rbf,2,0.2,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
0.9,1.0,rbf,2,0.30000000000000004,0.7833333333333333,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.01555866760031122
0.9,1.0,rbf,2,0.4,0.7833333333333333,0.0,0.0,0.0,-0.11227217828476796
0.9,1.0,rbf,2,0.5,0.7833333333333333,0.0,0.0,0.0,-0.11227217828476796
0.9,1.0,rbf,2,0.6,0.8166666666666667,0.0,0.0,0.0,-0.07800764512385157
0.9,1.0,rbf,2,0.7000000000000001,0.8166666666666667,0.0,0.0,0.0,-0.07800764512385157
0.9,1.0,rbf,2,0.8,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,rbf,2,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.9,1.0,rbf,3,0.2,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,3,0.4,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,3,0.5,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,3,0.6,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,3,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,3,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,4,0.1,0.21666666666666667,0.14814814814814814,0.8888888888888888,0.25396825396825395,-0.01555866760031122
0.9,1.0,rbf,4,0.2,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,rbf,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,4,0.4,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,4,0.5,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,4,0.6,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,4,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,rbf,5,0.1,0.5084745762711864,0.20588235294117646,0.7777777777777778,0.32558139534883723,0.17300874585925086
0.9,1.0,rbf,5,0.2,0.8305084745762712,0.4,0.2222222222222222,0.2857142857142857,0.20942798835047513
0.9,1.0,rbf,5,0.30000000000000004,0.8305084745762712,0.4,0.2222222222222222,0.2857142857142857,0.20942798835047513
0.9,1.0,rbf,5,0.4,0.847457627118644,0.5,0.2222222222222222,0.3076923076923077,0.26061310772712853
0.9,1.0,rbf,5,0.5,0.8305084745762712,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11638287479252926
0.9,1.0,rbf,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,rbf,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,rbf,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,rbf,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,poly,1,0.1,0.18333333333333332,0.15517241379310345,1.0,0.26865671641791045,0.07800764512385157
0.9,1.0,poly,1,0.2,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,1.0,poly,1,0.30000000000000004,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,1.0,poly,1,0.4,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,1,0.5,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,1,0.6,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,1,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,1,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,1,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,2,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.9,1.0,poly,2,0.2,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,2,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,2,0.4,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,2,0.5,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,2,0.6,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,2,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,2,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,2,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.9,1.0,poly,3,0.2,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,3,0.4,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,3,0.5,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,3,0.6,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,3,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,3,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,4,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.9,1.0,poly,4,0.2,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,4,0.4,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,4,0.5,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,4,0.6,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,4,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,poly,5,0.1,0.15254237288135594,0.14035087719298245,0.8888888888888888,0.24242424242424243,-0.18101942213222266
0.9,1.0,poly,5,0.2,0.8305084745762712,0.0,0.0,0.0,-0.05570860145311556
0.9,1.0,poly,5,0.30000000000000004,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,poly,5,0.4,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,poly,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,poly,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,poly,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,poly,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,poly,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,1,0.1,0.18333333333333332,0.14285714285714285,0.8888888888888888,0.24615384615384617,-0.07484811885651198
0.9,1.0,sigmoid,1,0.2,0.8166666666666667,0.25,0.1111111111111111,0.15384615384615385,0.07484811885651198
0.9,1.0,sigmoid,1,0.30000000000000004,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,1.0,sigmoid,1,0.4,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,1.0,sigmoid,1,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,sigmoid,1,0.6,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,sigmoid,1,0.7000000000000001,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,sigmoid,1,0.8,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,sigmoid,1,0.9,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,sigmoid,2,0.1,0.25,0.15384615384615385,0.8888888888888888,0.26229508196721313,0.027461751819054483
0.9,1.0,sigmoid,2,0.2,0.75,0.0,0.0,0.0,-0.140028008402801
0.9,1.0,sigmoid,2,0.30000000000000004,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,1.0,sigmoid,2,0.4,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,2,0.5,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,2,0.6,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,2,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,2,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,2,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
0.9,1.0,sigmoid,3,0.2,0.8166666666666667,0.0,0.0,0.0,-0.07800764512385157
0.9,1.0,sigmoid,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,3,0.4,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,3,0.5,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,3,0.6,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,3,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,3,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,4,0.1,0.26666666666666666,0.16981132075471697,1.0,0.2903225806451613,0.1526677313056691
0.9,1.0,sigmoid,4,0.2,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
0.9,1.0,sigmoid,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,4,0.4,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,4,0.5,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,4,0.6,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,4,0.8,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,5,0.1,0.22033898305084745,0.1509433962264151,0.8888888888888888,0.25806451612903225,-0.013217526428635735
0.9,1.0,sigmoid,5,0.2,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,1.0,sigmoid,5,0.30000000000000004,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,1.0,sigmoid,5,0.4,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,1.0,sigmoid,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,1.0,sigmoid,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,10.0,linear,1,0.1,0.2,0.1320754716981132,0.7777777777777778,0.22580645161290322,-0.13812794737179585
0.9,10.0,linear,1,0.2,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,10.0,linear,1,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,1,0.4,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,1,0.5,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,1,0.6,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,1,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,1,0.8,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,1,0.9,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,2,0.1,0.25,0.15384615384615385,0.8888888888888888,0.26229508196721313,0.027461751819054483
0.9,10.0,linear,2,0.2,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
0.9,10.0,linear,2,0.30000000000000004,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,10.0,linear,2,0.4,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,10.0,linear,2,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,10.0,linear,2,0.6,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,10.0,linear,2,0.7000000000000001,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,10.0,linear,2,0.8,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,10.0,linear,2,0.9,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,3,0.1,0.25,0.16666666666666666,1.0,0.2857142857142857,0.140028008402801
0.9,10.0,linear,3,0.2,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,10.0,linear,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,3,0.4,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,3,0.5,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,3,0.6,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,3,0.8,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,3,0.9,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,4,0.1,0.23333333333333334,0.16363636363636364,1.0,0.28125,0.12666009927622474
0.9,10.0,linear,4,0.2,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.9,10.0,linear,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,4,0.4,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,4,0.5,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,4,0.6,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,4,0.8,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,10.0,linear,5,0.1,0.13559322033898305,0.13793103448275862,0.8888888888888888,0.23880597014925373,-0.30949223029508643
0.9,10.0,linear,5,0.2,0.847457627118644,1.0,0.0,0.0,0.0
0.9,10.0,linear,5,0.30000000000000004,0.847457627118644,1.0,0.0,0.0,0.0
0.9,10.0,linear,5,0.4,0.847457627118644,1.0,0.0,0.0,0.0
0.9,10.0,linear,5,0.5,0.847457627118644,1.0,0.0,0.0,0.0
0.9,10.0,linear,5,0.6,0.847457627118644,1.0,0.0,0.0,0.0
0.9,10.0,linear,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.9,10.0,linear,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,10.0,linear,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,10.0,rbf,1,0.1,0.5166666666666667,0.16666666666666666,0.5555555555555556,0.2564102564102564,0.046676002800933654
0.9,10.0,rbf,1,0.2,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
0.9,10.0,rbf,1,0.30000000000000004,0.8333333333333334,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11779030380392652
0.9,10.0,rbf,1,0.4,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,10.0,rbf,1,0.5,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,10.0,rbf,1,0.6,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,10.0,rbf,1,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,10.0,rbf,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,10.0,rbf,1,0.9,0.85,1.0,0.0,0.0,0.0
0.9,10.0,rbf,2,0.1,0.6833333333333333,0.3076923076923077,0.8888888888888888,0.45714285714285713,0.38619142976521015
0.9,10.0,rbf,2,0.2,0.7833333333333333,0.25,0.2222222222222222,0.23529411764705882,0.10984700727621793
0.9,10.0,rbf,2,0.30000000000000004,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
0.9,10.0,rbf,2,0.4,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
0.9,10.0,rbf,2,0.5,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
0.9,10.0,rbf,2,0.6,0.8166666666666667,0.25,0.1111111111111111,0.15384615384615385,0.07484811885651198
0.9,10.0,rbf,2,0.7000000000000001,0.8,0.0,0.0,0.0,-0.09637388493048533
0.9,10.0,rbf,2,0.8,0.8,0.0,0.0,0.0,-0.09637388493048533
0.9,10.0,rbf,2,0.9,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,10.0,rbf,3,0.1,0.26666666666666666,0.1568627450980392,0.8888888888888888,0.26666666666666666,0.0457516339869281
