n_estimators,max_depth,criterion,accuracy,precision,recall,f1,preparationTime
200,100,entropy,0.8187134502923976,0.8805555555555555,0.7466666666666666,0.7466666666666666,0.0027006657765788135
50,100,entropy,0.808187134502924,0.8482323232323232,0.7711111111111111,0.7711111111111111,0.0027006657765788135
100,100,entropy,0.7865497076023391,0.8066666666666666,0.7666666666666666,0.7666666666666666,0.0027006657765788135
200,100,entropy,0.8175438596491228,0.8683333333333334,0.7644444444444444,0.7644444444444444,0.0027006657765788135
50,100,entropy,0.7760233918128655,0.8292857142857143,0.7044444444444444,0.7044444444444444,0.0027006657765788135
100,100,entropy,0.8181286549707603,0.8583333333333332,0.7666666666666666,0.7666666666666666,0.0027006657765788135
200,100,entropy,0.7964912280701755,0.8388888888888889,0.7444444444444444,0.7444444444444444,0.0027006657765788135
50,100,entropy,0.7654970760233919,0.832857142857143,0.6822222222222221,0.6822222222222221,0.0027006657765788135
100,100,entropy,0.7970760233918129,0.8261111111111111,0.7666666666666666,0.7666666666666666,0.0027006657765788135
200,100,entropy,0.8076023391812865,0.8455555555555556,0.7666666666666666,0.7666666666666666,0.0027006657765788135
50,300,entropy,0.787719298245614,0.8084126984126984,0.7488888888888889,0.7488888888888889,0.0027006657765788135
100,300,entropy,0.7976608187134502,0.836111111111111,0.7466666666666666,0.7466666666666666,0.0027006657765788135
200,300,entropy,0.8187134502923976,0.8805555555555555,0.7466666666666666,0.7466666666666666,0.0027006657765788135
50,300,entropy,0.808187134502924,0.8482323232323232,0.7711111111111111,0.7711111111111111,0.0027006657765788135
100,300,entropy,0.7865497076023391,0.8066666666666666,0.7666666666666666,0.7666666666666666,0.0027006657765788135
200,300,entropy,0.8175438596491228,0.8683333333333334,0.7644444444444444,0.7644444444444444,0.0027006657765788135
50,300,entropy,0.7760233918128655,0.8292857142857143,0.7044444444444444,0.7044444444444444,0.0027006657765788135
100,300,entropy,0.8181286549707603,0.8583333333333332,0.7666666666666666,0.7666666666666666,0.0027006657765788135
200,300,entropy,0.7964912280701755,0.8388888888888889,0.7444444444444444,0.7444444444444444,0.0027006657765788135
50,300,entropy,0.7654970760233919,0.832857142857143,0.6822222222222221,0.6822222222222221,0.0027006657765788135
100,300,entropy,0.7970760233918129,0.8261111111111111,0.7666666666666666,0.7666666666666666,0.0027006657765788135
200,300,entropy,0.8076023391812865,0.8455555555555556,0.7666666666666666,0.7666666666666666,0.0027006657765788135
50,500,entropy,0.787719298245614,0.8084126984126984,0.7488888888888889,0.7488888888888889,0.0027006657765788135
100,500,entropy,0.7976608187134502,0.836111111111111,0.7466666666666666,0.7466666666666666,0.0027006657765788135
200,500,entropy,0.8187134502923976,0.8805555555555555,0.7466666666666666,0.7466666666666666,0.0027006657765788135
50,500,entropy,0.808187134502924,0.8482323232323232,0.7711111111111111,0.7711111111111111,0.0027006657765788135
100,500,entropy,0.7865497076023391,0.8066666666666666,0.7666666666666666,0.7666666666666666,0.0027006657765788135
200,500,entropy,0.8175438596491228,0.8683333333333334,0.7644444444444444,0.7644444444444444,0.0027006657765788135
50,500,entropy,0.7760233918128655,0.8292857142857143,0.7044444444444444,0.7044444444444444,0.0027006657765788135
100,500,entropy,0.8181286549707603,0.8583333333333332,0.7666666666666666,0.7666666666666666,0.0027006657765788135
200,500,entropy,0.7964912280701755,0.8388888888888889,0.7444444444444444,0.7444444444444444,0.0027006657765788135
50,500,entropy,0.7654970760233919,0.832857142857143,0.6822222222222221,0.6822222222222221,0.0027006657765788135
100,500,entropy,0.7970760233918129,0.8261111111111111,0.7666666666666666,0.7666666666666666,0.0027006657765788135
200,500,entropy,0.8076023391812865,0.8455555555555556,0.7666666666666666,0.7666666666666666,0.0027006657765788135
